x1,x2,y
11.832655349404963,5.401088471107855,24.124394733994443
10.692976951795986,5.48254670929402,20.745913277538325
11.996020219719304,3.997864319535427,25.97097444202239
4.207489243612621,6.488063524304784,2.1818611635372793
14.176749409561456,4.737560364956887,28.938602202533065
9.720820743689652,3.8663822607607328,19.659018688900296
12.216365633475032,5.804764765355605,23.40501174273593
7.920188145748938,3.652298027313444,14.964484682268935
11.22554781012514,5.042271736053692,22.70953088950513
7.893168873652687,4.986321505033695,14.704641586661793
8.75246207860839,6.628843348747367,14.014950064315984
13.828062707733572,5.7120473493199295,29.19323003120528
9.618635198473307,4.962459561882284,16.949947407791022
10.434865746359446,6.226649448800431,18.42152556805838
11.740135461377509,7.0853113235259695,20.1311427446098
10.99136377594521,5.8367154595277935,18.607814271356613
10.300837810287153,5.015528929765071,19.650779124157093
10.729922004932451,3.032245651474761,23.064362722178128
14.80683117047655,3.402329505386941,34.44773226296918
9.884762405932829,4.542162943467998,19.892122167225256
10.402198093429934,4.0857316967610755,20.07843037313234
12.101308792015224,4.7195430455218315,26.443912891746052
12.211051865915968,5.084974887345661,25.646693495500482
12.374060611120761,5.794539131535096,24.563802273428404
11.27746044405837,4.894251832911364,22.094064811802458
7.713990174539033,5.729752465739303,11.44983324073694
13.266863064602191,5.096711622215181,26.67889693877621
7.707309213962624,2.036800150469193,17.912861474047716
10.605270930478067,3.5909969092718685,24.088567341003536
8.491448299961284,4.783868666417577,17.03122187847431
9.871723306814015,3.1854578857383387,20.36790938236276
10.65752482060696,5.899893094994306,18.44432290423522
10.642714430900547,7.296126248515546,17.992320825943917
10.84384150847057,6.828142777545975,17.147393072558405
13.227422538117294,4.679835693604688,27.775921227152384
10.907068603027959,7.2360892052749275,18.43676187494132
9.511686729418702,5.2230011858031675,17.045578898714712
11.928174336576715,4.494371043322941,22.832487522187463
12.37894097784928,4.079896004688591,26.56507734556661
7.544784369726015,4.546295470267808,12.87370552033176
11.194800139699716,4.417734772188156,21.51580178691321
11.402345484621797,5.255624333563231,19.326852297996965
9.404872993280016,5.240860971574797,17.195634412259647
12.75141362662324,5.004569030230122,27.645302826951696
9.699888825934947,5.655407254619525,19.124492573841806
10.251152906943085,6.7859694121795116,17.027622716156028
9.65385635143226,6.4243312031619855,15.823231374424486
10.031158095162935,2.7726530473251447,22.219485837192188
7.807449826209597,1.169118297647068,17.117297169159222
7.119898234811411,6.40147986685891,10.419761646617303
13.189010126449944,2.9496819523768685,30.198987251657307
8.306077303363345,4.662851897160975,16.396704205699503
8.017215301087386,3.244830460910961,16.04908762314536
5.69321977279257,2.2970293436299705,11.272940469448494
8.722076504620995,5.812194092307182,13.952575764027307
7.353820413185003,6.13873274045397,10.191191390377886
13.284030320272738,4.135234398909921,28.021315630088413
12.01963417868527,1.1134365617826352,29.080327079390187
8.623699309644552,4.180633327621276,17.456072907199097
14.504871610688618,5.58770600810382,28.753752866316614
11.963530973983188,2.7816326468388066,28.063556827710926
9.350337232982755,5.275039879668734,16.774671625811838
5.001188570252854,4.977035226240507,6.50916185979509
14.581885145181484,5.8689372494016325,28.66477648452393
7.220855066472808,5.17937055262123,9.412652742763601
6.709202506086216,3.540396588677667,13.408575755163387
12.045140864019281,6.794857252496737,22.695867354144553
14.879504812678546,4.762205640459545,31.202787706026694
12.768545637021036,4.959043190735102,26.03750298089534
11.12781824010472,3.600098061390206,24.01536714429765
11.189508683330573,4.335076623212735,21.209133903584608
11.706831117560615,3.6727959289596486,24.33067000180366
11.51785717957353,4.740580910114866,23.900210536417813
10.562382847938752,7.567562720213515,16.07059243242141
10.208402207903752,2.9421482856029657,22.283985509202452
9.874813744200955,2.5796579031848883,20.234863072057117
8.492070822266648,7.206755491240413,13.04850044861165
9.438649846266452,4.686014484272201,17.937765752242008
6.614086371609229,3.996390892010125,10.124415042705415
9.8033207464105,6.559857031094115,17.801212783170484
8.022817785698166,4.091576690394704,14.41256085897372
7.792821365568458,7.739014570320404,9.38498349252228
10.359788302306956,6.016888807008904,18.879773384587647
12.784004572689199,4.268132887781446,27.986889315813976
11.836633212004626,8.235962319898256,18.692606427155262
6.8589987927536455,4.091427615494992,12.299463693138096
8.020743726859324,6.113143058013961,13.14490414786213
11.881542375976432,5.448938870609738,23.85823490247254
8.035025212923381,6.952611934098197,11.920870266667842
9.550733700005951,7.3422667950902785,14.699086256823222
11.100104198049104,5.04800622359865,20.86506280615566
8.06331109027273,3.869873194480725,15.600573775351332
10.21075101229192,5.689958214408675,17.626788661453787
7.331949010163591,3.983426945371841,10.628409707468162
8.797264712097572,8.020080871289935,12.805624538853676
10.639563868285073,5.204802996624106,21.25708091584995
6.814012532936662,4.452017673031837,9.329677689161612
10.880949475920797,5.277020458797363,19.86021843453522
9.960724402146637,2.9793105657054553,21.945792587525244
11.104979908834295,3.5425789422340226,25.56885051111661
10.447828268129323,6.800620861916638,17.97961934369875
12.728280859947688,4.014658581542906,26.275108910788596
10.250449005295815,3.4296335259770907,21.327665840962187
9.141188917749494,5.804979128790929,17.261873758972804
10.244595006064568,6.778556231994496,16.83125585764349
11.086596058072775,6.0784299659976,19.62318217933456
10.09772014065141,6.494071528708725,16.96867099499602
10.081183382407765,3.8648073671458087,19.61186100718573
8.59601662438649,2.8672839998872344,18.17197107709634
8.674198164898105,7.25200047793323,14.607773297194944
7.194789456400613,4.515980241736797,12.890876624033407
13.499153486373878,4.623750475317429,27.947029643427488
7.512273529217429,6.992291212773587,10.098123098799725
8.614189604408185,5.83434501410099,12.971069185402618
8.563185468861604,5.683831658122411,15.470475459554276
11.789848753888883,8.247503517351626,19.499780466887454
